ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,cluster,database,category,subcategory
GO:0033046,negative regulation of sister chromatid segregation,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0033048,negative regulation of mitotic sister chromatid segregation,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051985,negative regulation of chromosome segregation,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1905819,negative regulation of chromosome separation,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:2000816,negative regulation of mitotic sister chromatid separation,13/440,21/1745,0.6190476190476191,2.4550865800865798,3.8942531033476304,3.737680536602793e-4,0.006250232452874671,0.0062502324528746715,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:2001251,negative regulation of chromosome organization,15/440,26/1745,0.5769230769230769,2.2880244755244754,3.841202245519548,3.8831809826981835e-4,0.006422183932923919,0.006422183932923918,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/STN1/BIRC5/BUB1B/CDCA8/ESPL1/NUF2/BUB1/CDK5RAP2/AURKB,15,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,8/440,10/1745,0.8,3.172727272727273,3.9999061256534296,4.2562315628136526e-4,0.0068877725828328466,0.0068877725828328466,CCNB1/KNL1/NDC80/INCENP/BIRC5/CDCA8/CDK5RAP2/AURKB,8,C1_Delayed Proliferative,GO_BP,NA,NA
GO:1903504,regulation of mitotic spindle checkpoint,8/440,10/1745,0.8,3.172727272727273,3.9999061256534296,4.2562315628136526e-4,0.0068877725828328466,0.0068877725828328466,CCNB1/KNL1/NDC80/INCENP/BIRC5/CDCA8/CDK5RAP2/AURKB,8,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0032502,developmental process,153/440,496/1745,0.3084677419354839,1.2233550219941347,3.4131051138733626,4.587162702851766e-4,0.007344340284885008,0.007344340284885008,DLG4/KIF14/E2F7/IQSEC1/AHDC1/SEMA4A/SSBP3/SLC26A6/LAG3/ALDOC/MPZ/VDR/APAF1/STMN1/MCAM/UCP2/CCNB1/MYH10/KNL1/SPOCK2/SYNE3/EGLN1/SPTBN1/RFX2/H4C6/LDHA/RAB13/TRO/MAK/HDAC7/HMGB2/ACADVL/MAP2K1/SLC2A1/KIF20B/LEPR/FLNA/PDLIM7/NCKIPSD/CENPF/CASP6/H1-1/TNFSF12/E2F8/RTN3/KATNAL1/MATCAP1/RXRA/BLOC1S1/H4C1/COL6A3/TADA3/CEP152/CPS1/CRTAP/INSR/RRAS/RNF213/MINK1/H4C8/CTNNBIP1/TACC3/IFT122/RAC2/NREP/SRGAP2/PARP2/SLC6A6/DMC1/NCAPG2/MAPK3/CIT/CCNA2/IQGAP1/SYP/BIN1/CLSTN3/ARHGAP35/MLLT3/C15orf62/H4C4/ARHGDIB/SNTA1/ABI2/YEATS2/TMIGD2/CDK1/H4C9/RACGAP1/ARG2/MKNK2/FOXM1/MYOM1/SMC4/SAP30/SPA17/SALL2/CEP55/PAK1/NCAPH/BNIP3/NUMB/ARAP1/ARRB2/MYORG/PDE1B/AURKA/LAPTM5/ING2/FBN1/NLGN2/TAGLN2/DPYSL2/FMNL1/CUL4B/CASP9/PALLD/FIG4/ELF4/ATP6V0A1/CAMK1/GRK5/MAGED1/H4C2/SSH1/GRN/MICAL2/IDH2/CDK5RAP2/ABLIM1/ARNT/COQ8B/PLAAT3/SSH2/H4C13/ZMYND8/SPN/ALKBH5/PHF19/ACTN1/ANXA4/ID3/UGP2/ACACB/MBOAT1/NUMA1/PHLPP1/FOXO4/PLCG1/CEP57/PTTG1/NDRG4/INPP5D,153,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0048856,anatomical structure development,137/440,437/1745,0.3135011441647597,1.243317037653422,3.410387199376467,4.8046831085162353e-4,0.007611629556123089,0.0076116295561230885,DLG4/KIF14/E2F7/IQSEC1/AHDC1/SEMA4A/SSBP3/SLC26A6/LAG3/ALDOC/MPZ/VDR/APAF1/STMN1/MCAM/UCP2/CCNB1/MYH10/KNL1/SPOCK2/SYNE3/EGLN1/SPTBN1/RFX2/H4C6/LDHA/RAB13/TRO/HDAC7/HMGB2/ACADVL/MAP2K1/SLC2A1/KIF20B/LEPR/FLNA/PDLIM7/NCKIPSD/CENPF/CASP6/TNFSF12/E2F8/RTN3/MATCAP1/RXRA/BLOC1S1/H4C1/COL6A3/TADA3/CEP152/CPS1/INSR/RRAS/RNF213/MINK1/H4C8/CTNNBIP1/TACC3/IFT122/RAC2/NREP/SRGAP2/PARP2/NCAPG2/MAPK3/CIT/CCNA2/IQGAP1/BIN1/CLSTN3/ARHGAP35/MLLT3/C15orf62/H4C4/ARHGDIB/SNTA1/ABI2/YEATS2/TMIGD2/CDK1/H4C9/RACGAP1/ARG2/MKNK2/FOXM1/MYOM1/SMC4/SALL2/CEP55/PAK1/NCAPH/BNIP3/NUMB/ARAP1/ARRB2/MYORG/PDE1B/AURKA/LAPTM5/ING2/FBN1/NLGN2/TAGLN2/DPYSL2/FMNL1/CUL4B/CASP9/PALLD/FIG4/CAMK1/MAGED1/H4C2/SSH1/GRN/MICAL2/IDH2/CDK5RAP2/ABLIM1/ARNT/COQ8B/PLAAT3/H4C13/ZMYND8/SPN/ACTN1/ANXA4/ID3/UGP2/ACACB/MBOAT1/NUMA1/PHLPP1/FOXO4/PLCG1/CEP57/NDRG4/INPP5D,137,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0010638,positive regulation of organelle organization,32/440,75/1745,0.4266666666666667,1.6921212121212121,3.5567134604399917,5.521220360644636e-4,0.008655663169552269,0.008655663169552269,FLNA/CCDC15/UBE2C/NCAPG/INSR/PLD3/SYT11/MAPK3/BIN1/ARHGAP35/C15orf62/ABI2/CDK1/RALB/SMC4/NCAPD2/PAK1/NCAPH/BNIP3/AURKA/ESPL1/DLGAP5/GRN/BUB1/CDK5RAP2/NUSAP1/CARMIL1/FAM162A/AURKB/NUMA1/SPAG5/NEK2,32,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0030258,lipid modification,11/440,17/1745,0.6470588235294118,2.5661764705882355,3.766930516147741,6.349460670133936e-4,0.00985148279232121,0.00985148279232121,ACADVL/RNF213/CRAT/ECI2/ACAA2/ETFB/FIG4/ECH1/ACACB/MBOAT1/INPP5D,11,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0030029,actin filament-based process,36/440,88/1745,0.4090909090909091,1.6224173553719008,3.478212395751833,6.629060993587008e-4,0.010180343668722907,0.010180343668722905,MYH10/CNN2/SPTBN1/RAB13/ANLN/FLNA/PDLIM7/LIMS1/MYO1C/ACAP1/CORO2A/MINK1/RAC2/SRGAP2/CIT/IQGAP1/COTL1/BIN1/ARHGAP35/C15orf62/SNTA1/ABI2/RACGAP1/MYOM1/PAK1/ARAP1/TAGLN2/FMNL1/PALLD/SSH1/MICAL2/SSH3/SSH2/DIAPH3/ACTN1/CARMIL1,36,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0045839,negative regulation of mitotic nuclear division,13/440,22/1745,0.5909090909090909,2.34349173553719,3.6812729836681815,7.065178197066185e-4,0.010633093186584609,0.010633093186584609,CCNB1/KNL1/SPC24/CENPF/NDC80/INCENP/BIRC5/BUB1B/CDCA8/NUF2/BUB1/CDK5RAP2/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0090307,mitotic spindle assembly,13/440,22/1745,0.5909090909090909,2.34349173553719,3.6812729836681815,7.065178197066185e-4,0.010633093186584609,0.010633093186584609,FLNA/TPX2/PRC1/KIF11/KIF15/INCENP/BIRC5/CHEK2/CDCA8/RACGAP1/KIF4A/KIF23/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0032787,monocarboxylic acid metabolic process,26/440,58/1745,0.4482758620689655,1.7778213166144201,3.4972817310242212,7.485101321007358e-4,0.011153542067441657,0.011153542067441657,ALDOC/FADS2/UCP2/PDK3/LDHA/ACADVL/PFKFB4/INSR/GSTM4/ACSM3/AACS/CRAT/ECI2/PFKL/ACAA2/ENO2/ACSS2/ETFB/GPI/SLC16A3/ECH1/PECR/IDH2/ARNT/PARP16/ACACB,26,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0010646,regulation of cell communication,103/440,317/1745,0.3249211356466877,1.2886076856897046,3.29737045576023,7.716591296712549e-4,0.011212616661467058,0.011212616661467058,DLG4/KIF14/IQSEC1/LAG3/ADA/VDR/PIDD1/BARD1/PJA2/UCP2/CARD8/CCNB1/KNL1/EGLN1/RAB13/HDAC7/MAP2K1/FLNA/CARD19/RGS3/LIMS1/MPP2/WDR54/NDC80/TNFSF12/RXRA/NCALD/INCENP/INSR/AACS/ARHGAP9/RRAS/RNF213/PLD3/RGS12/MINK1/CTNNBIP1/IFT122/INSIG2/NREP/SRGAP2/TMEM219/SLC6A6/SYT11/MAPK3/CIT/IQGAP1/SYP/HPCAL1/CLSTN3/ARHGAP35/MLLT3/GMIP/ARHGEF1/BIRC5/ACAA2/AAK1/CHEK2/ARHGDIB/SNTA1/SEC14L1/SPIN4/CDCA8/CDK1/PLEKHA4/RALB/RACGAP1/RHEBL1/FOXM1/MYOM1/SAP30/CEP55/TMEM9/SNX14/PAK1/NMT2/ARAP1/BEX3/ARRB2/MYORG/PDE1B/AURKA/LAPTM5/ING2/FBN1/NLGN2/DEPDC1B/SIRT3/GRK5/ARHGAP19/SSH1/H2BC11/CDK5RAP2/ARNT/ZMYND8/WBP2/UACA/ANXA4/AURKB/NUMA1/PHLPP1/NDRG4/INPP5D,103,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0023051,regulation of signaling,103/440,317/1745,0.3249211356466877,1.2886076856897046,3.29737045576023,7.716591296712549e-4,0.011212616661467058,0.011212616661467058,DLG4/KIF14/IQSEC1/LAG3/ADA/VDR/PIDD1/BARD1/PJA2/UCP2/CARD8/CCNB1/KNL1/EGLN1/RAB13/HDAC7/MAP2K1/FLNA/CARD19/RGS3/LIMS1/MPP2/WDR54/NDC80/TNFSF12/RXRA/NCALD/INCENP/INSR/AACS/ARHGAP9/RRAS/RNF213/PLD3/RGS12/MINK1/CTNNBIP1/IFT122/INSIG2/NREP/SRGAP2/TMEM219/SLC6A6/SYT11/MAPK3/CIT/IQGAP1/SYP/HPCAL1/CLSTN3/ARHGAP35/MLLT3/GMIP/ARHGEF1/BIRC5/ACAA2/AAK1/CHEK2/ARHGDIB/SNTA1/SEC14L1/SPIN4/CDCA8/CDK1/PLEKHA4/RALB/RACGAP1/RHEBL1/FOXM1/MYOM1/SAP30/CEP55/TMEM9/SNX14/PAK1/NMT2/ARAP1/BEX3/ARRB2/MYORG/PDE1B/AURKA/LAPTM5/ING2/FBN1/NLGN2/DEPDC1B/SIRT3/GRK5/ARHGAP19/SSH1/H2BC11/CDK5RAP2/ARNT/ZMYND8/WBP2/UACA/ANXA4/AURKB/NUMA1/PHLPP1/NDRG4/INPP5D,103,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0009966,regulation of signal transduction,96/440,292/1745,0.3287671232876712,1.3038605230386051,3.303141834192182,7.748253374037036e-4,0.011212616661467058,0.011212616661467058,DLG4/KIF14/IQSEC1/LAG3/ADA/VDR/PIDD1/BARD1/PJA2/CARD8/CCNB1/KNL1/EGLN1/RAB13/HDAC7/MAP2K1/FLNA/CARD19/RGS3/LIMS1/WDR54/NDC80/TNFSF12/RXRA/NCALD/INCENP/INSR/ARHGAP9/RRAS/RNF213/PLD3/RGS12/MINK1/CTNNBIP1/IFT122/INSIG2/NREP/SRGAP2/TMEM219/MAPK3/CIT/IQGAP1/SYP/HPCAL1/ARHGAP35/MLLT3/GMIP/ARHGEF1/BIRC5/ACAA2/AAK1/CHEK2/ARHGDIB/SNTA1/SEC14L1/SPIN4/CDCA8/CDK1/PLEKHA4/RALB/RACGAP1/RHEBL1/FOXM1/MYOM1/SAP30/CEP55/TMEM9/PAK1/NMT2/ARAP1/BEX3/ARRB2/MYORG/PDE1B/AURKA/LAPTM5/ING2/FBN1/NLGN2/DEPDC1B/SIRT3/GRK5/ARHGAP19/SSH1/H2BC11/CDK5RAP2/ARNT/ZMYND8/WBP2/UACA/ANXA4/AURKB/NUMA1/PHLPP1/NDRG4/INPP5D,96,C1_Delayed Proliferative,GO_BP,NA,NA
hsa03082,ATP-dependent chromatin remodeling,12/245,17/846,0.7058823529411765,2.4374549819927966,3.8204595730687094,4.00183370692187e-4,0.013045977884565296,0.013045977884565296,8336/8332/3014/85235/317772/8335/8329/92815/8331/3012/8969/8334,12,C1_Delayed Proliferative,KEGG,Genetic Information Processing,Chromosome
GO:0030036,actin cytoskeleton organization,34/440,83/1745,0.40963855421686746,1.6245892661555312,3.384639165397969,9.11651794278151e-4,0.013067009051320166,0.013067009051320164,MYH10/CNN2/SPTBN1/RAB13/ANLN/FLNA/PDLIM7/LIMS1/MYO1C/ACAP1/CORO2A/MINK1/RAC2/CIT/IQGAP1/COTL1/BIN1/ARHGAP35/C15orf62/ABI2/RACGAP1/MYOM1/PAK1/ARAP1/TAGLN2/FMNL1/PALLD/SSH1/MICAL2/SSH3/SSH2/DIAPH3/ACTN1/CARMIL1,34,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0022414,reproductive process,51/440,138/1745,0.3695652173913043,1.4656620553359685,3.309000084370897,9.584707181592108e-4,0.013608475762543513,0.013608475762543513,E2F7/SLC26A6/VDR/CDCA2/CCNB1/KNL1/ASPM/RFX2/RAB13/H2AX/TRO/MAK/MKI67/SLC2A1/CDC25C/LEPR/FLNA/TOP2A/SGO2/WDR54/NDC80/H1-1/E2F8/KATNAL1/INCENP/CRTAP/INSR/FBXO43/PARP2/DMC1/ARHGDIB/SPIN4/CDK1/RACGAP1/SMC4/SPA17/NCAPD2/NCAPH/AURKA/ESPL1/ING2/NUF2/CUL4B/ZNF318/TOP6BL/SSH2/ALKBH5/NUMA1/CEP57/NEK2/PTTG1,51,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0030219,megakaryocyte differentiation,9/440,13/1745,0.6923076923076923,2.7456293706293704,3.6672802148617536,0.001011539837491707,0.014095994957639064,0.014095994957639066,H4C6/HMGB2/FLNA/H4C1/H4C8/H4C4/H4C9/H4C2/H4C13,9,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0072329,monocarboxylic acid catabolic process,9/440,13/1745,0.6923076923076923,2.7456293706293704,3.6672802148617536,0.001011539837491707,0.014095994957639064,0.014095994957639066,LDHA/ACADVL/CRAT/ECI2/ACAA2/ETFB/SLC16A3/ECH1/ACACB,9,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0044281,small molecule metabolic process,64/440,183/1745,0.34972677595628415,1.3869846000993542,3.2119815027219927,0.0011892549181485022,0.016420446346912806,0.016420446346912806,ALDOC/ADA/FADS2/TYMS/UCP2/NNT/MAGI3/RRM2B/PDK3/AMPD3/MPP1/LDHA/ACADVL/MAP2K1/SLC2A1/DERA/RIMKLA/PFKFB4/CBR3/OAZ2/CPS1/INSR/GSTM4/ACSM3/AACS/FDXR/GLB1L3/CRAT/ECI2/INSIG2/ABHD14B/PFKL/CLSTN3/ACAA2/MAN2B1/ENO2/UAP1L1/GSTO1/ARG2/FAHD2A/ACSS2/ETFB/FBN1/GPI/GAA/SLC16A3/ECH1/PMM1/CMAS/PECR/IDH2/ARNT/COQ8B/TK1/PARP16/RRM2/ALDH6A1/GMPR2/CARMIL1/SFXN3/UGP2/ACACB/KYAT1/AKR7A2,64,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0045652,regulation of megakaryocyte differentiation,8/440,11/1745,0.7272727272727273,2.884297520661157,3.639281044522452,0.0012177706263618612,0.01651121434841983,0.01651121434841983,H4C6/HMGB2/H4C1/H4C8/H4C4/H4C9/H4C2/H4C13,8,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0090231,regulation of spindle checkpoint,8/440,11/1745,0.7272727272727273,2.884297520661157,3.639281044522452,0.0012177706263618612,0.01651121434841983,0.01651121434841983,CCNB1/KNL1/NDC80/INCENP/BIRC5/CDCA8/CDK5RAP2/AURKB,8,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0006082,organic acid metabolic process,38/440,97/1745,0.3917525773195876,1.5536551077788192,3.2571735320470085,0.0012725617936135327,0.01694872123352537,0.01694872123352537,ALDOC/FADS2/UCP2/PDK3/LDHA/ACADVL/SLC2A1/RIMKLA/PFKFB4/OAZ2/CPS1/INSR/GSTM4/ACSM3/AACS/CRAT/ECI2/ABHD14B/PFKL/CLSTN3/ACAA2/ENO2/GSTO1/ARG2/FAHD2A/ACSS2/ETFB/GPI/SLC16A3/ECH1/CMAS/PECR/IDH2/ARNT/PARP16/ALDH6A1/ACACB/KYAT1,38,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0043436,oxoacid metabolic process,38/440,97/1745,0.3917525773195876,1.5536551077788192,3.2571735320470085,0.0012725617936135327,0.01694872123352537,0.01694872123352537,ALDOC/FADS2/UCP2/PDK3/LDHA/ACADVL/SLC2A1/RIMKLA/PFKFB4/OAZ2/CPS1/INSR/GSTM4/ACSM3/AACS/CRAT/ECI2/ABHD14B/PFKL/CLSTN3/ACAA2/ENO2/GSTO1/ARG2/FAHD2A/ACSS2/ETFB/GPI/SLC16A3/ECH1/CMAS/PECR/IDH2/ARNT/PARP16/ALDH6A1/ACACB/KYAT1,38,C1_Delayed Proliferative,GO_BP,NA,NA
hsa04360,Axon guidance,13/245,20/846,0.65,2.2444897959183674,3.5941026345614064,7.67866398938831e-4,0.017880317575289923,0.017880317575289923,64218/5998/6237/5880/23380/5595/5058/1808/54434/54961/3983/85464/5335,13,C1_Delayed Proliferative,KEGG,Organismal Systems,Development and regeneration
hsa04820,Cytoskeleton in muscle cells,13/245,20/846,0.65,2.2444897959183674,3.5941026345614064,7.67866398938831e-4,0.017880317575289923,0.017880317575289923,4628/161176/272/6711/9260/1293/6645/6640/2026/8736/2200/752/81624,13,C1_Delayed Proliferative,KEGG,Cellular Processes,Cell motility
GO:0065003,protein-containing complex assembly,75/440,222/1745,0.33783783783783783,1.3398341523341522,3.1462112548055603,0.001382683111792296,0.018253842835503555,0.018253842835503555,DLG4/KIF14/H2BC4/SSBP3/CARD8/CCNB1/SPTBN1/H4C6/H2AX/HMGB2/ANLN/SLC2A1/H1-4/TPX2/MIS18BP1/CENPF/MPP2/H1-1/H4C1/UBE2C/H3C10/H3C15/H4C8/CTNNBIP1/H2BC3/H2BC6/H1-5/H3C7/MED25/DMC1/SDHAF4/SYP/COTL1/BIN1/C15orf62/H4C4/CDK1/RALB/H3C8/H4C9/H1-2/PCNT/H3C13/H3C6/H2BC13/H2BC21/TMEM9/PAK1/H2BC9/H2BC7/H2BC15/DLGAP5/H4C2/H1-0/SSH1/RN7SL3/H2BC11/SSH3/CDK5RAP2/H2BC14/TK1/H3C12/SSH2/H4C13/CENPA/RRM2/DIAPH3/CARMIL1/ACACB/CENPE/NUMA1/H1-3/CEP57/HJURP/H2BC10,75,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0034502,protein localization to chromosome,17/440,34/1745,0.5,1.9829545454545454,3.360022702449986,0.0014554816667561694,0.018883619900586505,0.01888361990058651,KNL1/H4C6/H2AX/H4C1/H4C8/RHNO1/H2AC4/H4C4/CDK1/H4C9/H4C2/H2BC11/H2AC8/H4C13/ZMYND8/CENPA/AURKB,17,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051225,spindle assembly,17/440,34/1745,0.5,1.9829545454545454,3.360022702449986,0.0014554816667561694,0.018883619900586505,0.01888361990058651,FLNA/TPX2/PRC1/NDC80/KIF11/KIF15/INCENP/BIRC5/CHEK2/CDCA8/RACGAP1/KIF4A/KIF23/AURKB/NUMA1/SPAG5/NEK2,17,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0032465,regulation of cytokinesis,14/440,26/1745,0.5384615384615384,2.1354895104895104,3.386305881866232,0.0015427192046386375,0.0198443795126594,0.0198443795126594,KIF14/E2F7/KIF20B/PRC1/E2F8/INCENP/CIT/BIRC5/CDCA8/RACGAP1/AURKA/CUL4B/KIF23/AURKB,14,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0019953,sexual reproduction,42/440,111/1745,0.3783783783783784,1.5006142506142506,3.163974642322906,0.0016109065076609767,0.020545883847709914,0.020545883847709914,SLC26A6/CDCA2/CCNB1/KNL1/ASPM/RFX2/H2AX/MAK/MKI67/CDC25C/LEPR/TOP2A/SGO2/WDR54/NDC80/H1-1/KATNAL1/INCENP/CRTAP/INSR/FBXO43/DMC1/SPIN4/CDK1/RACGAP1/SMC4/SPA17/NCAPD2/NCAPH/AURKA/ESPL1/ING2/NUF2/CUL4B/ZNF318/TOP6BL/SSH2/ALKBH5/NUMA1/CEP57/NEK2/PTTG1,42,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0019752,carboxylic acid metabolic process,37/440,95/1745,0.3894736842105263,1.5446172248803827,3.1688780488082386,0.0016726702678973586,0.021154359270466595,0.021154359270466595,ALDOC/FADS2/UCP2/PDK3/LDHA/ACADVL/SLC2A1/RIMKLA/PFKFB4/OAZ2/CPS1/INSR/GSTM4/ACSM3/AACS/CRAT/ECI2/PFKL/CLSTN3/ACAA2/ENO2/GSTO1/ARG2/FAHD2A/ACSS2/ETFB/GPI/SLC16A3/ECH1/CMAS/PECR/IDH2/ARNT/PARP16/ALDH6A1/ACACB/KYAT1,37,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051321,meiotic cell cycle,25/440,58/1745,0.43103448275862066,1.7094435736677116,3.18983807255383,0.0018866757380841777,0.023662058215139063,0.023662058215139063,CDCA2/KNL1/ASPM/H2AX/MKI67/CDC25C/TOP2A/SGO2/NDC80/INCENP/INSR/FBXO43/DMC1/SMC4/NCAPD2/NCAPH/AURKA/ESPL1/ING2/NUF2/ZNF318/TOP6BL/NUMA1/NEK2/PTTG1,25,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0071168,protein localization to chromatin,13/440,24/1745,0.5416666666666666,2.1482007575757573,3.287966147688821,0.002122976809933233,0.026405620652475332,0.026405620652475335,H4C6/H4C1/H4C8/H2AC4/H4C4/H4C9/H4C2/H2BC11/H2AC8/H4C13/ZMYND8/CENPA/AURKB,13,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0009060,aerobic respiration,17/440,35/1745,0.4857142857142857,1.9262987012987012,3.2135224985160966,0.002183302497384889,0.026933362775116872,0.02693336277511687,ALDOC/UCP2/NNT/CCNB1/PDK3/LDHA/PFKFB4/BLOC1S1/INSR/SDHAF4/PFKL/ENO2/CDK1/GPI/SIRT3/IDH2/ARNT,17,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,9/440,14/1745,0.6428571428571429,2.5495129870129873,3.3791309892436776,0.0022060224283459422,0.02699238824927352,0.02699238824927352,KIF2C/NDC80/INCENP/BIRC5/CDCA8/CDK1/NUF2/AURKB/CENPE,9,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051640,organelle localization,35/440,90/1745,0.3888888888888889,1.5422979797979797,3.066581878476106,0.00230000993159391,0.027915443121361568,0.027915443121361568,ARMCX2/KIF14/CCNB1/KNL1/KIF2C/SYNE3/SPC24/ASPM/MAP2K1/KIF22/CENPF/NDC80/BLOC1S1/INCENP/TACC3/RAC2/SYT11/BIRC5/CDCA8/CDK1/RALB/RACGAP1/ESPL1/NLGN2/NUF2/DLGAP5/CDK5RAP2/NUSAP1/CENPA/AURKB/CENPE/NUMA1/SPAG5/NEK2/NDRG4,35,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0051302,regulation of cell division,18/440,38/1745,0.47368421052631576,1.8785885167464114,3.178739093896662,0.0023211303780444493,0.027946409751655167,0.02794640975165517,KIF14/E2F7/KIF20B/PRC1/E2F8/KIF18B/TADA3/INCENP/CIT/MLLT3/BIRC5/CDCA8/YEATS2/RACGAP1/AURKA/CUL4B/KIF23/AURKB,18,C1_Delayed Proliferative,GO_BP,NA,NA
GO:0007275,multicellular organism development,107/440,342/1745,0.3128654970760234,1.2407961190855927,2.8828896789393914,0.0027842530547761775,0.03325635593204879,0.03325635593204879,DLG4/KIF14/E2F7/IQSEC1/AHDC1/SEMA4A/SSBP3/LAG3/MPZ/VDR/APAF1/STMN1/MCAM/UCP2/CCNB1/SPOCK2/EGLN1/SPTBN1/H4C6/LDHA/RAB13/TRO/HDAC7/HMGB2/MAP2K1/SLC2A1/KIF20B/LEPR/FLNA/PDLIM7/NCKIPSD/CENPF/TNFSF12/E2F8/RTN3/MATCAP1/RXRA/BLOC1S1/H4C1/TADA3/CPS1/INSR/RRAS/RNF213/MINK1/H4C8/CTNNBIP1/TACC3/IFT122/NREP/SRGAP2/NCAPG2/MAPK3/CIT/IQGAP1/BIN1/CLSTN3/ARHGAP35/H4C4/ARHGDIB/SNTA1/ABI2/YEATS2/TMIGD2/CDK1/H4C9/RACGAP1/ARG2/MYOM1/SMC4/SALL2/PAK1/NCAPH/BNIP3/NUMB/ARRB2/AURKA/ING2/FBN1/NLGN2/DPYSL2/CUL4B/CASP9/PALLD/FIG4/CAMK1/MAGED1/H4C2/GRN/MICAL2/IDH2/CDK5RAP2/ARNT/COQ8B/PLAAT3/H4C13/ZMYND8/ID3/UGP2/ACACB/MBOAT1/NUMA1/PHLPP1/FOXO4/PLCG1/NDRG4/INPP5D,107,C1_Delayed Proliferative,GO_BP,NA,NA
